,Date,Count,Hour,Temp,Humidity,Windspeed,Visibility,Solar_Rad,Rainfall,Snowfall,Seasons,Holiday,Year,Month,Day,DayofWeek,Year_Month,Day_Night
6367,2018-08-23,720,7,28.3,55,1.1,2000,0.03,0.0,0.0,Summer,No Holiday,2018,8,23,Thursday,2018-8,Day
6368,2018-08-23,1678,8,28.1,58,1.3,2000,0.14,0.0,0.0,Summer,No Holiday,2018,8,23,Thursday,2018-8,Day
6369,2018-08-23,924,9,29.3,54,1.5,2000,0.82,0.0,0.0,Summer,No Holiday,2018,8,23,Thursday,2018-8,Day
6370,2018-08-23,551,10,30.2,52,1.8,2000,0.93,0.0,0.0,Summer,No Holiday,2018,8,23,Thursday,2018-8,Day
6371,2018-08-23,711,11,29.9,57,1.7,1992,0.88,0.1,0.0,Summer,No Holiday,2018,8,23,Thursday,2018-8,Day
6372,2018-08-23,769,12,31.9,49,1.9,2000,1.85,0.0,0.0,Summer,No Holiday,2018,8,23,Thursday,2018-8,Day
6373,2018-08-23,584,13,31.0,53,1.9,2000,0.79,0.0,0.0,Summer,No Holiday,2018,8,23,Thursday,2018-8,Day
6374,2018-08-23,740,14,30.5,59,2.0,2000,0.84,0.1,0.0,Summer,No Holiday,2018,8,23,Thursday,2018-8,Day
6375,2018-08-23,837,15,32.0,53,2.1,1992,1.57,0.0,0.0,Summer,No Holiday,2018,8,23,Thursday,2018-8,Day
6376,2018-08-23,944,16,31.7,56,1.9,2000,0.92,0.0,0.0,Summer,No Holiday,2018,8,23,Thursday,2018-8,Day
6377,2018-08-23,1249,17,30.8,59,2.2,2000,0.41,0.0,0.0,Summer,No Holiday,2018,8,23,Thursday,2018-8,Day
6378,2018-08-23,1447,18,30.6,55,2.3,2000,0.11,0.0,0.0,Summer,No Holiday,2018,8,23,Thursday,2018-8,Day
6379,2018-08-23,582,19,30.0,59,2.2,1970,0.01,0.0,0.0,Summer,No Holiday,2018,8,23,Thursday,2018-8,Night
6380,2018-08-23,257,20,29.2,62,2.1,1952,0.0,0.1,0.0,Summer,No Holiday,2018,8,23,Thursday,2018-8,Night
6381,2018-08-23,189,21,27.8,72,2.0,2000,0.0,0.1,0.0,Summer,No Holiday,2018,8,23,Thursday,2018-8,Night
6382,2018-08-23,215,22,26.6,84,1.7,1815,0.0,1.5,0.0,Summer,No Holiday,2018,8,23,Thursday,2018-8,Night
6383,2018-08-23,267,23,26.1,84,1.9,1801,0.0,0.5,0.0,Summer,No Holiday,2018,8,23,Thursday,2018-8,Night
6384,2018-08-24,238,0,25.7,83,2.0,2000,0.0,0.5,0.0,Summer,No Holiday,2018,8,24,Friday,2018-8,Night
6385,2018-08-24,208,1,25.7,80,2.0,2000,0.0,0.2,0.0,Summer,No Holiday,2018,8,24,Friday,2018-8,Night
6386,2018-08-24,83,2,25.4,85,2.0,1453,0.0,0.8,0.0,Summer,No Holiday,2018,8,24,Friday,2018-8,Night
6387,2018-08-24,62,3,24.8,87,2.2,1286,0.0,1.0,0.0,Summer,No Holiday,2018,8,24,Friday,2018-8,Night
6388,2018-08-24,30,4,24.5,88,2.0,1433,0.0,1.0,0.0,Summer,No Holiday,2018,8,24,Friday,2018-8,Night
6389,2018-08-24,45,5,24.6,88,1.5,1967,0.0,0.5,0.0,Summer,No Holiday,2018,8,24,Friday,2018-8,Night
6390,2018-08-24,173,6,24.9,88,1.1,2000,0.0,0.5,0.0,Summer,No Holiday,2018,8,24,Friday,2018-8,Day
6391,2018-08-24,400,7,24.2,88,2.3,2000,0.05,0.0,0.0,Summer,No Holiday,2018,8,24,Friday,2018-8,Day
6392,2018-08-24,578,8,24.4,86,1.7,2000,0.13,0.0,0.0,Summer,No Holiday,2018,8,24,Friday,2018-8,Day
6393,2018-08-24,484,9,24.8,85,1.7,2000,0.32,0.0,0.0,Summer,No Holiday,2018,8,24,Friday,2018-8,Day
6394,2018-08-24,286,10,26.0,77,2.2,2000,0.61,0.0,0.0,Summer,No Holiday,2018,8,24,Friday,2018-8,Day
6395,2018-08-24,415,11,26.2,76,2.6,1995,0.88,0.0,0.0,Summer,No Holiday,2018,8,24,Friday,2018-8,Day
6396,2018-08-24,355,12,25.8,81,3.2,1828,0.8,0.0,0.0,Summer,No Holiday,2018,8,24,Friday,2018-8,Day
6397,2018-08-24,274,13,25.8,78,2.8,2000,0.95,0.0,0.0,Summer,No Holiday,2018,8,24,Friday,2018-8,Day
6398,2018-08-24,152,14,24.4,93,2.9,250,0.26,1.5,0.0,Summer,No Holiday,2018,8,24,Friday,2018-8,Day
6399,2018-08-24,405,15,24.0,94,3.1,1188,0.41,0.5,0.0,Summer,No Holiday,2018,8,24,Friday,2018-8,Day
6400,2018-08-24,455,16,24.6,85,2.7,1973,0.55,0.0,0.0,Summer,No Holiday,2018,8,24,Friday,2018-8,Day
6401,2018-08-24,403,17,24.1,89,1.9,2000,0.58,0.0,0.0,Summer,No Holiday,2018,8,24,Friday,2018-8,Day
6402,2018-08-24,916,18,23.8,95,2.7,1938,0.11,1.5,0.0,Summer,No Holiday,2018,8,24,Friday,2018-8,Day
6403,2018-08-24,948,19,23.6,86,3.0,1275,0.04,0.0,0.0,Summer,No Holiday,2018,8,24,Friday,2018-8,Night
6404,2018-08-24,1162,20,23.5,81,3.5,2000,0.0,0.0,0.0,Summer,No Holiday,2018,8,24,Friday,2018-8,Night
6405,2018-08-24,1300,21,23.5,79,3.6,2000,0.0,0.0,0.0,Summer,No Holiday,2018,8,24,Friday,2018-8,Night
6406,2018-08-24,1202,22,23.5,79,2.9,1860,0.0,0.0,0.0,Summer,No Holiday,2018,8,24,Friday,2018-8,Night
6407,2018-08-24,1084,23,23.4,79,2.7,1990,0.0,0.0,0.0,Summer,No Holiday,2018,8,24,Friday,2018-8,Night
6408,2018-08-25,980,0,23.2,81,2.4,1976,0.0,0.0,0.0,Summer,No Holiday,2018,8,25,Saturday,2018-8,Night
6409,2018-08-25,886,1,23.0,82,2.1,1922,0.0,0.0,0.0,Summer,No Holiday,2018,8,25,Saturday,2018-8,Night
6410,2018-08-25,708,2,22.9,82,2.1,1829,0.0,0.0,0.0,Summer,No Holiday,2018,8,25,Saturday,2018-8,Night
6411,2018-08-25,456,3,23.1,80,2.0,1849,0.0,0.0,0.0,Summer,No Holiday,2018,8,25,Saturday,2018-8,Night
6412,2018-08-25,306,4,23.2,79,1.8,1941,0.0,0.0,0.0,Summer,No Holiday,2018,8,25,Saturday,2018-8,Night
6413,2018-08-25,232,5,23.3,79,1.7,1592,0.0,0.0,0.0,Summer,No Holiday,2018,8,25,Saturday,2018-8,Night
6414,2018-08-25,318,6,23.5,79,2.0,1439,0.0,0.0,0.0,Summer,No Holiday,2018,8,25,Saturday,2018-8,Day
6415,2018-08-25,490,7,23.7,76,1.9,1281,0.08,0.0,0.0,Summer,No Holiday,2018,8,25,Saturday,2018-8,Day
6416,2018-08-25,721,8,24.1,78,2.0,1133,0.34,0.0,0.0,Summer,No Holiday,2018,8,25,Saturday,2018-8,Day
6417,2018-08-25,808,9,25.3,72,2.4,1220,1.08,0.0,0.0,Summer,No Holiday,2018,8,25,Saturday,2018-8,Day
6418,2018-08-25,858,10,26.3,67,3.2,1673,1.48,0.0,0.0,Summer,No Holiday,2018,8,25,Saturday,2018-8,Day
6419,2018-08-25,916,11,28.0,57,3.3,1827,2.71,0.0,0.0,Summer,No Holiday,2018,8,25,Saturday,2018-8,Day
6420,2018-08-25,1070,12,27.9,55,2.9,1922,1.49,0.0,0.0,Summer,No Holiday,2018,8,25,Saturday,2018-8,Day
6421,2018-08-25,1231,13,28.6,54,2.9,1925,1.85,0.0,0.0,Summer,No Holiday,2018,8,25,Saturday,2018-8,Day
6422,2018-08-25,1261,14,29.2,52,3.1,1735,2.68,0.0,0.0,Summer,No Holiday,2018,8,25,Saturday,2018-8,Day
6423,2018-08-25,1516,15,28.1,53,4.5,1953,1.6,0.0,0.0,Summer,No Holiday,2018,8,25,Saturday,2018-8,Day
6424,2018-08-25,1592,16,27.2,58,3.7,1987,0.99,0.0,0.0,Summer,No Holiday,2018,8,25,Saturday,2018-8,Day
6425,2018-08-25,1797,17,26.9,60,2.8,2000,0.77,0.0,0.0,Summer,No Holiday,2018,8,25,Saturday,2018-8,Day
6426,2018-08-25,2080,18,27.1,56,3.0,1987,0.87,0.0,0.0,Summer,No Holiday,2018,8,25,Saturday,2018-8,Day
6427,2018-08-25,2043,19,25.8,62,3.3,2000,0.27,0.0,0.0,Summer,No Holiday,2018,8,25,Saturday,2018-8,Night
6428,2018-08-25,2022,20,24.6,65,2.9,2000,0.0,0.0,0.0,Summer,No Holiday,2018,8,25,Saturday,2018-8,Night
6429,2018-08-25,1937,21,23.9,71,2.3,2000,0.0,0.0,0.0,Summer,No Holiday,2018,8,25,Saturday,2018-8,Night
6430,2018-08-25,1717,22,23.4,75,1.6,2000,0.0,0.0,0.0,Summer,No Holiday,2018,8,25,Saturday,2018-8,Night
6431,2018-08-25,1357,23,22.9,78,1.4,2000,0.0,0.0,0.0,Summer,No Holiday,2018,8,25,Saturday,2018-8,Night
6432,2018-08-26,1163,0,22.8,78,1.5,2000,0.0,0.0,0.0,Summer,No Holiday,2018,8,26,Sunday,2018-8,Night
6433,2018-08-26,769,1,22.5,80,0.6,2000,0.0,0.0,0.0,Summer,No Holiday,2018,8,26,Sunday,2018-8,Night
6434,2018-08-26,600,2,22.1,84,0.6,2000,0.0,0.0,0.0,Summer,No Holiday,2018,8,26,Sunday,2018-8,Night
6435,2018-08-26,426,3,21.6,85,0.1,1982,0.0,0.0,0.0,Summer,No Holiday,2018,8,26,Sunday,2018-8,Night
6436,2018-08-26,290,4,21.2,86,0.5,1724,0.0,0.0,0.0,Summer,No Holiday,2018,8,26,Sunday,2018-8,Night
6437,2018-08-26,188,5,20.7,88,0.6,1100,0.0,0.0,0.0,Summer,No Holiday,2018,8,26,Sunday,2018-8,Night
6438,2018-08-26,243,6,20.4,88,0.6,1064,0.0,0.0,0.0,Summer,No Holiday,2018,8,26,Sunday,2018-8,Day
6439,2018-08-26,381,7,20.7,85,0.5,1052,0.11,0.0,0.0,Summer,No Holiday,2018,8,26,Sunday,2018-8,Day
6440,2018-08-26,566,8,22.1,74,1.0,1479,0.77,0.0,0.0,Summer,No Holiday,2018,8,26,Sunday,2018-8,Day
6441,2018-08-26,725,9,24.2,64,1.2,1985,1.48,0.0,0.0,Summer,No Holiday,2018,8,26,Sunday,2018-8,Day
6442,2018-08-26,681,10,26.3,53,1.6,2000,2.19,0.0,0.0,Summer,No Holiday,2018,8,26,Sunday,2018-8,Day
6443,2018-08-26,791,11,28.0,46,1.7,1990,2.73,0.0,0.0,Summer,No Holiday,2018,8,26,Sunday,2018-8,Day
6444,2018-08-26,1070,12,28.9,42,2.0,1975,2.5,0.0,0.0,Summer,No Holiday,2018,8,26,Sunday,2018-8,Day
6445,2018-08-26,657,13,27.8,54,3.5,2000,1.15,0.0,0.0,Summer,No Holiday,2018,8,26,Sunday,2018-8,Day
6446,2018-08-26,417,14,25.8,69,3.6,1309,0.56,0.1,0.0,Summer,No Holiday,2018,8,26,Sunday,2018-8,Day
6447,2018-08-26,782,15,24.3,64,1.8,1931,0.59,0.0,0.0,Summer,No Holiday,2018,8,26,Sunday,2018-8,Day
6448,2018-08-26,1025,16,23.5,56,2.3,2000,0.5,0.1,0.0,Summer,No Holiday,2018,8,26,Sunday,2018-8,Day
6449,2018-08-26,1399,17,23.5,58,1.2,2000,0.52,0.0,0.0,Summer,No Holiday,2018,8,26,Sunday,2018-8,Day
6450,2018-08-26,1479,18,23.4,67,0.6,2000,0.36,0.0,0.0,Summer,No Holiday,2018,8,26,Sunday,2018-8,Day
6451,2018-08-26,1596,19,22.7,69,1.9,2000,0.08,0.0,0.0,Summer,No Holiday,2018,8,26,Sunday,2018-8,Night
6452,2018-08-26,1674,20,22.4,64,0.8,2000,0.0,0.0,0.0,Summer,No Holiday,2018,8,26,Sunday,2018-8,Night
6453,2018-08-26,1276,21,22.5,65,1.1,2000,0.0,0.0,0.0,Summer,No Holiday,2018,8,26,Sunday,2018-8,Night
6454,2018-08-26,764,22,21.2,81,1.0,1808,0.0,1.3,0.0,Summer,No Holiday,2018,8,26,Sunday,2018-8,Night
6455,2018-08-26,348,23,20.8,84,0.9,1078,0.0,0.5,0.0,Summer,No Holiday,2018,8,26,Sunday,2018-8,Night
6456,2018-08-27,325,0,20.5,85,1.0,2000,0.0,0.0,0.0,Summer,No Holiday,2018,8,27,Monday,2018-8,Night
6457,2018-08-27,61,1,20.5,89,0.5,235,0.0,1.5,0.0,Summer,No Holiday,2018,8,27,Monday,2018-8,Night
6458,2018-08-27,44,2,20.3,97,0.7,315,0.0,1.0,0.0,Summer,No Holiday,2018,8,27,Monday,2018-8,Night
6459,2018-08-27,22,3,20.3,97,0.4,200,0.0,1.5,0.0,Summer,No Holiday,2018,8,27,Monday,2018-8,Night
6460,2018-08-27,27,4,20.5,97,0.1,257,0.0,3.5,0.0,Summer,No Holiday,2018,8,27,Monday,2018-8,Night
6461,2018-08-27,38,5,20.5,97,0.4,384,0.0,3.0,0.0,Summer,No Holiday,2018,8,27,Monday,2018-8,Night
6462,2018-08-27,47,6,20.6,98,0.7,626,0.0,1.0,0.0,Summer,No Holiday,2018,8,27,Monday,2018-8,Day
6463,2018-08-27,103,7,20.8,98,0.5,299,0.02,2.0,0.0,Summer,No Holiday,2018,8,27,Monday,2018-8,Day
6464,2018-08-27,328,8,21.3,97,1.3,1029,0.17,0.5,0.0,Summer,No Holiday,2018,8,27,Monday,2018-8,Day
6465,2018-08-27,75,9,21.5,97,0.9,1543,0.19,0.5,0.0,Summer,No Holiday,2018,8,27,Monday,2018-8,Day
6466,2018-08-27,104,10,21.7,97,1.0,1249,0.29,2.5,0.0,Summer,No Holiday,2018,8,27,Monday,2018-8,Day
6467,2018-08-27,148,11,22.0,96,1.6,602,0.36,0.5,0.0,Summer,No Holiday,2018,8,27,Monday,2018-8,Day
6468,2018-08-27,137,12,22.6,90,1.4,1963,1.02,1.0,0.0,Summer,No Holiday,2018,8,27,Monday,2018-8,Day
6469,2018-08-27,149,13,22.9,92,1.2,459,1.09,0.5,0.0,Summer,No Holiday,2018,8,27,Monday,2018-8,Day
6470,2018-08-27,231,14,23.3,89,1.5,1435,1.23,0.5,0.0,Summer,No Holiday,2018,8,27,Monday,2018-8,Day
6471,2018-08-27,580,15,24.4,87,1.5,1153,1.44,0.0,0.0,Summer,No Holiday,2018,8,27,Monday,2018-8,Day
6472,2018-08-27,886,16,24.7,85,1.2,1143,0.99,0.0,0.0,Summer,No Holiday,2018,8,27,Monday,2018-8,Day
6473,2018-08-27,1356,17,24.9,82,0.9,2000,0.67,0.0,0.0,Summer,No Holiday,2018,8,27,Monday,2018-8,Day
6474,2018-08-27,2153,18,24.8,83,0.8,1947,0.26,0.0,0.0,Summer,No Holiday,2018,8,27,Monday,2018-8,Day
6475,2018-08-27,1615,19,24.7,83,0.4,2000,0.1,0.0,0.0,Summer,No Holiday,2018,8,27,Monday,2018-8,Night
6476,2018-08-27,1560,20,24.4,85,0.7,2000,0.01,0.0,0.0,Summer,No Holiday,2018,8,27,Monday,2018-8,Night
6477,2018-08-27,1762,21,23.9,88,0.8,2000,0.0,0.0,0.0,Summer,No Holiday,2018,8,27,Monday,2018-8,Night
6478,2018-08-27,1571,22,23.5,88,0.6,2000,0.0,0.0,0.0,Summer,No Holiday,2018,8,27,Monday,2018-8,Night
6479,2018-08-27,1113,23,23.6,87,0.6,2000,0.0,0.0,0.0,Summer,No Holiday,2018,8,27,Monday,2018-8,Night
6480,2018-08-28,870,0,23.5,88,0.6,2000,0.0,0.0,0.0,Summer,No Holiday,2018,8,28,Tuesday,2018-8,Night
6481,2018-08-28,653,1,23.1,94,0.6,2000,0.0,0.0,0.0,Summer,No Holiday,2018,8,28,Tuesday,2018-8,Night
6482,2018-08-28,482,2,23.2,88,0.6,2000,0.0,0.0,0.0,Summer,No Holiday,2018,8,28,Tuesday,2018-8,Night
6483,2018-08-28,281,3,22.9,93,0.6,2000,0.0,0.0,0.0,Summer,No Holiday,2018,8,28,Tuesday,2018-8,Night
6484,2018-08-28,200,4,22.6,95,0.4,1919,0.0,0.0,0.0,Summer,No Holiday,2018,8,28,Tuesday,2018-8,Night
6485,2018-08-28,218,5,22.5,96,0.3,1605,0.0,0.0,0.0,Summer,No Holiday,2018,8,28,Tuesday,2018-8,Night
6486,2018-08-28,581,6,22.5,90,0.6,1149,0.0,0.0,0.0,Summer,No Holiday,2018,8,28,Tuesday,2018-8,Day
6487,2018-08-28,1182,7,22.6,88,0.8,2000,0.06,0.0,0.0,Summer,No Holiday,2018,8,28,Tuesday,2018-8,Day
6488,2018-08-28,1841,8,23.4,83,0.8,1998,0.32,0.0,0.0,Summer,No Holiday,2018,8,28,Tuesday,2018-8,Day
6489,2018-08-28,865,9,24.2,80,1.2,1708,0.57,0.0,0.0,Summer,No Holiday,2018,8,28,Tuesday,2018-8,Day
6490,2018-08-28,670,10,25.4,75,0.7,1995,0.96,0.0,0.0,Summer,No Holiday,2018,8,28,Tuesday,2018-8,Day
6491,2018-08-28,411,11,25.9,79,1.7,1900,0.9,0.0,0.0,Summer,No Holiday,2018,8,28,Tuesday,2018-8,Day
6492,2018-08-28,25,12,25.2,89,1.4,340,0.32,2.0,0.0,Summer,No Holiday,2018,8,28,Tuesday,2018-8,Day
6493,2018-08-28,31,13,24.6,97,0.5,765,0.1,9.5,0.0,Summer,No Holiday,2018,8,28,Tuesday,2018-8,Day
6494,2018-08-28,126,14,24.9,97,0.5,766,0.36,4.0,0.0,Summer,No Holiday,2018,8,28,Tuesday,2018-8,Day
6495,2018-08-28,122,15,25.2,96,0.6,1754,0.51,0.5,0.0,Summer,No Holiday,2018,8,28,Tuesday,2018-8,Day
6496,2018-08-28,60,16,25.0,97,0.7,1181,0.17,2.5,0.0,Summer,No Holiday,2018,8,28,Tuesday,2018-8,Day
6497,2018-08-28,39,17,24.8,96,1.8,564,0.14,2.5,0.0,Summer,No Holiday,2018,8,28,Tuesday,2018-8,Day
6498,2018-08-28,96,18,24.3,97,0.8,105,0.01,18.5,0.0,Summer,No Holiday,2018,8,28,Tuesday,2018-8,Day
6499,2018-08-28,84,19,23.9,98,0.8,1792,0.0,7.0,0.0,Summer,No Holiday,2018,8,28,Tuesday,2018-8,Night
6500,2018-08-28,10,20,23.3,97,3.3,183,0.0,15.5,0.0,Summer,No Holiday,2018,8,28,Tuesday,2018-8,Night
6501,2018-08-28,122,21,22.9,98,2.1,1146,0.0,29.5,0.0,Summer,No Holiday,2018,8,28,Tuesday,2018-8,Night
6502,2018-08-28,64,22,22.9,97,1.3,2000,0.0,0.5,0.0,Summer,No Holiday,2018,8,28,Tuesday,2018-8,Night
6503,2018-08-28,59,23,22.8,97,1.0,600,0.0,3.5,0.0,Summer,No Holiday,2018,8,28,Tuesday,2018-8,Night
6504,2018-08-29,208,0,22.7,96,0.3,2000,0.0,1.0,0.0,Summer,No Holiday,2018,8,29,Wednesday,2018-8,Night
6505,2018-08-29,334,1,22.8,97,0.5,2000,0.0,0.5,0.0,Summer,No Holiday,2018,8,29,Wednesday,2018-8,Night
6506,2018-08-29,243,2,24.2,91,3.6,1735,0.0,0.0,0.0,Summer,No Holiday,2018,8,29,Wednesday,2018-8,Night
6507,2018-08-29,171,3,24.5,87,4.3,1985,0.0,0.0,0.0,Summer,No Holiday,2018,8,29,Wednesday,2018-8,Night
6508,2018-08-29,128,4,24.6,86,4.0,1968,0.0,0.0,0.0,Summer,No Holiday,2018,8,29,Wednesday,2018-8,Night
6509,2018-08-29,109,5,24.6,87,3.6,1966,0.0,0.0,0.0,Summer,No Holiday,2018,8,29,Wednesday,2018-8,Night
6510,2018-08-29,346,6,24.7,85,3.8,2000,0.0,0.0,0.0,Summer,No Holiday,2018,8,29,Wednesday,2018-8,Day
6511,2018-08-29,862,7,25.0,85,3.0,2000,0.02,0.0,0.0,Summer,No Holiday,2018,8,29,Wednesday,2018-8,Day
6512,2018-08-29,1595,8,25.3,83,3.4,1982,0.14,0.0,0.0,Summer,No Holiday,2018,8,29,Wednesday,2018-8,Day
6513,2018-08-29,867,9,25.8,79,2.7,1963,0.3,0.0,0.0,Summer,No Holiday,2018,8,29,Wednesday,2018-8,Day
6514,2018-08-29,642,10,26.4,78,2.7,2000,0.44,0.0,0.0,Summer,No Holiday,2018,8,29,Wednesday,2018-8,Day
6515,2018-08-29,671,11,26.9,74,3.2,2000,0.45,0.0,0.0,Summer,No Holiday,2018,8,29,Wednesday,2018-8,Day
6516,2018-08-29,648,12,27.4,72,4.2,1989,0.54,0.0,0.0,Summer,No Holiday,2018,8,29,Wednesday,2018-8,Day
6517,2018-08-29,540,13,27.1,75,3.7,1972,0.28,0.0,0.0,Summer,No Holiday,2018,8,29,Wednesday,2018-8,Day
6518,2018-08-29,490,14,26.8,77,3.5,1965,0.11,0.0,0.0,Summer,No Holiday,2018,8,29,Wednesday,2018-8,Day
6519,2018-08-29,583,15,26.9,77,2.5,1937,0.26,0.0,0.0,Summer,No Holiday,2018,8,29,Wednesday,2018-8,Day
6520,2018-08-29,193,16,27.0,76,3.8,1875,0.21,0.0,0.0,Summer,No Holiday,2018,8,29,Wednesday,2018-8,Day
6521,2018-08-29,160,17,24.6,93,0.9,1451,0.0,1.5,0.0,Summer,No Holiday,2018,8,29,Wednesday,2018-8,Day
6522,2018-08-29,57,18,23.9,96,0.2,991,0.0,1.5,0.0,Summer,No Holiday,2018,8,29,Wednesday,2018-8,Day
6523,2018-08-29,24,19,23.5,97,0.3,323,0.0,6.5,0.0,Summer,No Holiday,2018,8,29,Wednesday,2018-8,Night
6524,2018-08-29,19,20,23.4,98,0.6,70,0.0,21.0,0.0,Summer,No Holiday,2018,8,29,Wednesday,2018-8,Night
6525,2018-08-29,22,21,23.7,98,0.6,410,0.0,5.5,0.0,Summer,No Holiday,2018,8,29,Wednesday,2018-8,Night
6526,2018-08-29,74,22,24.3,97,2.1,1028,0.0,4.5,0.0,Summer,No Holiday,2018,8,29,Wednesday,2018-8,Night
6527,2018-08-29,198,23,24.2,94,0.9,1808,0.0,1.0,0.0,Summer,No Holiday,2018,8,29,Wednesday,2018-8,Night
6528,2018-08-30,214,0,24.7,94,2.8,1270,0.0,0.0,0.0,Summer,No Holiday,2018,8,30,Thursday,2018-8,Night
6529,2018-08-30,99,1,24.9,92,2.2,1125,0.0,0.5,0.0,Summer,No Holiday,2018,8,30,Thursday,2018-8,Night
6530,2018-08-30,80,2,24.7,96,1.0,337,0.0,6.5,0.0,Summer,No Holiday,2018,8,30,Thursday,2018-8,Night
6531,2018-08-30,81,3,24.1,97,2.5,1989,0.0,1.5,0.0,Summer,No Holiday,2018,8,30,Thursday,2018-8,Night
6532,2018-08-30,42,4,23.9,96,0.4,1797,0.0,0.0,0.0,Summer,No Holiday,2018,8,30,Thursday,2018-8,Night
6533,2018-08-30,73,5,24.0,97,0.9,1347,0.0,0.5,0.0,Summer,No Holiday,2018,8,30,Thursday,2018-8,Night
6534,2018-08-30,285,6,24.2,96,1.6,1206,0.0,0.0,0.0,Summer,No Holiday,2018,8,30,Thursday,2018-8,Day
6535,2018-08-30,771,7,24.3,96,1.4,1025,0.04,0.0,0.0,Summer,No Holiday,2018,8,30,Thursday,2018-8,Day
6536,2018-08-30,1330,8,24.6,96,1.0,883,0.19,0.0,0.0,Summer,No Holiday,2018,8,30,Thursday,2018-8,Day
6537,2018-08-30,846,9,25.0,92,1.1,782,0.39,0.0,0.0,Summer,No Holiday,2018,8,30,Thursday,2018-8,Day
6538,2018-08-30,589,10,26.1,81,1.5,860,1.05,0.0,0.0,Summer,No Holiday,2018,8,30,Thursday,2018-8,Day
6539,2018-08-30,716,11,26.2,82,2.6,834,0.59,0.0,0.0,Summer,No Holiday,2018,8,30,Thursday,2018-8,Day
6540,2018-08-30,768,12,27.0,74,2.5,915,0.94,0.0,0.0,Summer,No Holiday,2018,8,30,Thursday,2018-8,Day
6541,2018-08-30,865,13,28.2,66,2.2,1006,1.81,0.0,0.0,Summer,No Holiday,2018,8,30,Thursday,2018-8,Day
6542,2018-08-30,837,14,27.5,66,2.8,989,0.76,0.0,0.0,Summer,No Holiday,2018,8,30,Thursday,2018-8,Day
6543,2018-08-30,982,15,27.2,69,3.5,963,0.95,0.0,0.0,Summer,No Holiday,2018,8,30,Thursday,2018-8,Day
6544,2018-08-30,1142,16,27.6,68,2.1,1038,1.46,0.0,0.0,Summer,No Holiday,2018,8,30,Thursday,2018-8,Day
6545,2018-08-30,1473,17,26.8,73,2.6,916,0.37,0.0,0.0,Summer,No Holiday,2018,8,30,Thursday,2018-8,Day
6546,2018-08-30,1887,18,26.1,72,2.4,1066,0.19,0.0,0.0,Summer,No Holiday,2018,8,30,Thursday,2018-8,Day
6547,2018-08-30,1707,19,25.1,74,2.1,1105,0.0,0.5,0.0,Summer,No Holiday,2018,8,30,Thursday,2018-8,Night
6548,2018-08-30,1685,20,24.9,70,1.2,1377,0.0,0.0,0.0,Summer,No Holiday,2018,8,30,Thursday,2018-8,Night
6549,2018-08-30,1732,21,24.8,72,1.4,1298,0.0,0.0,0.0,Summer,No Holiday,2018,8,30,Thursday,2018-8,Night
6550,2018-08-30,1582,22,24.6,71,1.5,1319,0.0,0.0,0.0,Summer,No Holiday,2018,8,30,Thursday,2018-8,Night
6551,2018-08-30,1173,23,24.3,71,0.8,1549,0.0,0.0,0.0,Summer,No Holiday,2018,8,30,Thursday,2018-8,Night
6552,2018-08-31,861,0,23.9,75,1.7,1192,0.0,0.0,0.0,Summer,No Holiday,2018,8,31,Friday,2018-8,Night
6553,2018-08-31,652,1,23.7,77,1.1,1099,0.0,0.0,0.0,Summer,No Holiday,2018,8,31,Friday,2018-8,Night
6554,2018-08-31,381,2,23.4,79,0.4,1045,0.0,0.0,0.0,Summer,No Holiday,2018,8,31,Friday,2018-8,Night
6555,2018-08-31,297,3,23.3,81,1.7,1068,0.0,0.0,0.0,Summer,No Holiday,2018,8,31,Friday,2018-8,Night
6556,2018-08-31,170,4,23.2,83,1.6,1102,0.0,0.0,0.0,Summer,No Holiday,2018,8,31,Friday,2018-8,Night
6557,2018-08-31,217,5,23.1,84,0.5,1022,0.0,0.0,0.0,Summer,No Holiday,2018,8,31,Friday,2018-8,Night
6558,2018-08-31,436,6,22.9,83,0.0,1239,0.0,0.0,0.0,Summer,No Holiday,2018,8,31,Friday,2018-8,Day
6559,2018-08-31,828,7,22.9,83,0.6,1127,0.01,0.0,0.0,Summer,No Holiday,2018,8,31,Friday,2018-8,Day
6560,2018-08-31,1686,8,23.1,80,0.2,1066,0.27,0.1,0.0,Summer,No Holiday,2018,8,31,Friday,2018-8,Day
6561,2018-08-31,1049,9,24.1,69,0.9,1662,0.76,0.0,0.0,Summer,No Holiday,2018,8,31,Friday,2018-8,Day
6562,2018-08-31,794,10,25.5,53,2.3,1843,1.81,0.0,0.0,Summer,No Holiday,2018,8,31,Friday,2018-8,Day
6563,2018-08-31,868,11,26.7,51,2.7,1925,2.65,0.0,0.0,Summer,No Holiday,2018,8,31,Friday,2018-8,Day
6564,2018-08-31,982,12,27.8,47,2.9,1905,2.99,0.0,0.0,Summer,No Holiday,2018,8,31,Friday,2018-8,Day
6565,2018-08-31,965,13,28.7,46,2.6,1815,3.1,0.0,0.0,Summer,No Holiday,2018,8,31,Friday,2018-8,Day
6566,2018-08-31,987,14,29.3,41,1.9,1928,3.0,0.0,0.0,Summer,No Holiday,2018,8,31,Friday,2018-8,Day
6567,2018-08-31,1119,15,30.3,41,2.5,1864,2.72,0.0,0.0,Summer,No Holiday,2018,8,31,Friday,2018-8,Day
